range,from_id,to_id,tx1,rx1,tx2,rx2,tx3,rx3,fpp1,fpp2,skew1,skew2,r_iw_a_Husky,q_ai_Husky,gt_range,bias,pair,del_t1,del_t2,del_t3,del_t4,range_raw,bias_raw,tx1_raw,tx2_raw,tx3_raw,rx1_raw,rx2_raw,rx3_raw,std,timestamp,Time
4.670021416927426,31,4,141663528221.9829,42343033.853307895,42648598.66624564,141663833818.37253,44187316.61496358,40396128.14387706,-82.63739776611328,-82.93070220947266,-1.583199977874756,1.3559999465942385,[0. 0. 0.],[0. 0. 0. 1.],6.018622700489663,-1.2640226524244778,"(31, 4)",305596.61083984375,305564.4499949962,-141623437690.1295,1538717.9487179443,4.7546000480651855,-1.2640226524244778,141663528221.96478,42648598.57021234,44187316.518930286,42343034.120217346,141663833818.57562,40396128.44613882,0.18449049904410672,1770934489.9754748,1770934489.9754748
2.2138193015717746,20,5,140241148462.4298,41175190.81905533,41479768.76658057,140241453056.3036,43018486.71529851,29559985.207284663,-88.07389831542969,-88.5886001586914,-4.5355000495910645,3.949700117111206,[0. 0. 0.],[0. 0. 0. 1.],3.059692769990478,-0.6807927188735343,"(20, 5)",304594.16314697266,304577.0733173117,-140211893070.78543,1538717.9487179443,2.378900051116944,-0.6807927188735343,140241148462.34946,41479768.442007214,43018486.39072516,41175191.3686899,140241453056.5126,29559985.72716346,0.18574253133651952,1770934490.0312226,1770934490.0312226
1.807294655298918,21,5,142316485241.4854,34861167.45467415,35165041.202478,142316789127.53235,36703759.15119595,21187333.8713141,-82.19319915771484,-82.97779846191406,-1.1725000143051147,0.6611999869346619,[0. 0. 0.],[0. 0. 0. 1.],2.7001653466200923,-0.6453653130507564,"(21, 5)",303886.8908996582,303872.93106470257,-142295601793.6169,1538717.9487179518,2.054800033569336,-0.6453653130507564,142316485241.19553,35165040.877904646,36703758.8266226,34861167.94683994,142316789128.08643,21187334.469526242,0.17872907564789323,1770934490.0920317,1770934490.0920317
1.7039522932402944,30,5,142297955874.36148,16069109.910179554,16373158.189657485,142298259934.56873,17911876.138375435,2658142.5176687636,-80.98560333251953,-80.2468032836914,-2.128999948501587,1.943600058555603,[0. 0. 0.],[0. 0. 0. 1.],3.307452451537286,-1.5118523948890314,"(30, 5)",304060.27767944336,304047.695062099,-142295601791.8328,1538717.948717948,1.7956000566482544,-1.5118523948890314,142297955874.20837,16373157.865084134,17911875.813802082,16069110.170022035,142298259934.48605,2658142.6532451925,0.07858447953687692,1770934490.1405988,1770934490.1405988
1.6544542009343006,31,5,141873523085.76495,60795152.47817621,61099175.817862615,141873827120.92166,62637893.76658057,48740201.77696846,-82.3478012084961,-82.79900360107422,-2.960599899291992,3.15149998664856,[0. 0. 0.],[0. 0. 0. 1.],2.987940860432817,-1.1881408220951095,"(31, 5)",304035.3628540039,304022.4984975979,-141825086918.75467,1538717.9487179518,1.7998000383377075,-1.1881408220951095,141873523085.74683,61099175.49328926,62637893.442007214,60795152.994791664,141873827121.10968,48740202.35501803,0.17872139294301317,1770934490.1935086,1770934490.1935086
4.553713963086419,20,11,140460143214.03235,53478866.24595962,53794496.084139824,140460458874.66705,55333214.032857776,46916568.968048625,-91.31809997558594,-91.48280334472656,-1.7797000408172607,1.0700000524520874,[0. 0. 0.],[0. 0. 0. 1.],7.238867807619097,-2.642468023530962,"(20, 11)",315660.77600097656,315629.6950120181,-140413542305.70193,1538717.9487179518,4.596399784088135,-2.642468023530962,140460143213.952,53794496.006109774,55333213.954827726,53478866.311097756,140460458874.728,46916569.026066706,0.18355361731287148,1770934490.2501912,1770934490.2501912
4.807516978512931,21,11,142535479584.43414,47165289.224114604,47471290.955934696,142535785617.7195,49010008.90465265,38534589.42444311,-86.2499008178711,-87.04029846191406,1.302899956703186,-1.6455999612808228,[0. 0. 0.],[0. 0. 0. 1.],6.76620379035099,-1.761203675910072,"(21, 11)",306034.13900756836,306001.320863381,-142497251028.56473,1538717.9487179518,5.005000114440918,-1.761203675910072,142535479584.14426,47471290.877904646,49010008.8266226,47165289.557041265,142535785618.28326,38534589.718549676,0.19173051503070462,1770934490.3110425,1770934490.3110425
4.349576835715537,30,11,142529949856.73328,41372783.503110744,41676699.60978085,142530253801.64368,43215417.5584988,33002774.88036328,-83.44309997558594,-83.43730163574219,0.6313999891281128,-0.5867000222206116,[0. 0. 0.],[0. 0. 0. 1.],7.571905669829235,-3.072905597349987,"(30, 11)",303945.4846496582,303915.7026241943,-142497251026.85886,1538717.9487179518,4.499000072479248,-3.072905597349987,142529949856.58017,41676699.5317508,43215417.48046875,41372783.829126604,142530253802.06482,33002775.205954526,0.19586703935547706,1770934490.372464,1770934490.372464
3.911917760177644,31,11,142056300906.27777,36882532.833125785,37189592.237985976,142056607991.89767,38728310.18670393,29871838.604137823,-86.33170318603516,-86.4791030883789,-0.4433000087738037,0.3109999895095825,[0. 0. 0.],[0. 0. 0. 1.],7.134872913579898,-3.1246728899287746,"(31, 11)",307085.8843078613,307058.9975210279,-142026736153.2173,1538717.9487179518,4.010200023651123,-3.1246728899287746,142056300906.25964,37189592.159955926,38728310.10867388,36882533.1624349,142056607992.14395,29871838.92665765,0.19277831372651502,1770934490.435249,1770934490.435249
2.2910399353337594,20,1,141159124928.77594,8628777.634403154,8935746.085251303,141159431913.3682,10474464.033969251,6509097.132190892,-90.32550048828124,-89.47139739990234,-2.907500028610229,2.805999994277954,[0. 0. 0.],[0. 0. 0. 1.],5.378421035517765,-3.022621122111393,"(20, 1)",306984.83197021484,306968.25858874246,-141152922816.23752,1538717.948717948,2.355799913406372,-3.022621122111393,141159124928.6956,8935746.006109776,10474463.954827724,8628777.747521034,141159431913.52756,6509097.2900390625,0.18359534150683288,1770934490.9492443,1770934490.9492443
2.6334342321781934,21,1,143251461074.81873,19317095.08653036,19622516.918584637,143251766514.2466,21161234.867302585,15134975.89970207,-82.44730377197266,-82.79570007324219,0.1386999934911728,-0.0772000029683113,[0. 0. 0.],[0. 0. 0. 1.],5.464760744195486,-2.6553606625609647,"(21, 1)",305440.2512817383,305421.5338291265,-143236631538.61514,1538717.948717948,2.809400081634521,-2.6553606625609647,143251461074.52884,19622516.83944311,21161234.788161058,19317095.305613983,143251766514.78012,15134976.164988982,0.1801849498066957,1770934491.027154,1770934491.027154
2.9453337666214594,30,1,143270930585.8999,38523002.37047777,38846980.05961028,143271254583.4748,40385698.00832823,34623046.111877,-84.84860229492188,-83.64099884033203,-0.7534000277519226,1.280500054359436,[0. 0. 0.],[0. 0. 0. 1.],5.318561597208403,-2.2146616414588904,"(30, 1)",323998.162689209,323977.2385817319,-143236631537.45703,1538717.9487179518,3.103899955749512,-2.2146616414588904,143270930585.7468,38846979.98046875,40385697.9291867,38523002.74188702,143271254583.9095,34623046.45244892,0.2002572581840279,1770934491.1135356,1770934491.1135356
2.780153785039859,31,1,142815282901.47006,52033125.91017084,52337925.57243079,142815587720.2029,53876643.52114874,49471056.15329323,-87.88929748535156,-88.02559661865234,-2.0227999687194824,2.10290002822876,[0. 0. 0.],[0. 0. 0. 1.],5.403218332373771,-2.549318376624259,"(31, 1)",304818.9133911133,304799.3351862952,-142766116663.972,1538717.9487179518,2.853899955749512,-2.549318376624259,142815282901.45193,52337925.49328926,53876643.442007214,52033126.15810297,142815587720.36533,49471056.393354364,0.1866942140869736,1770934491.1941848,1770934491.1941848
5.202228443097317,20,2,141444117484.86566,21812291.865546074,22119456.028522532,141444424685.8799,23658173.977240484,22636235.041063175,-90.49490356445312,-90.97350311279295,-7.220499992370605,6.946700096130371,[0. 0. 0.],[0. 0. 0. 1.],5.780256972993651,-0.5236570698869611,"(20, 2)",307201.1781311035,307163.962339744,-141421788450.83096,1538717.9487179518,5.2565999031066895,-0.5236570698869611,141444117484.7853,22119455.94200721,23658173.890725162,21812291.979667466,141444424685.96344,22636235.13246194,0.1833974623828189,1770934491.2397802,1770934491.2397802
4.760677027806025,21,2,143520454119.69052,16501735.445887987,16806507.310573816,143520758924.56924,18345225.259291764,15261751.369079549,-89.05180358886719,-88.35540008544922,-3.76990008354187,4.019499778747559,[0. 0. 0.],[0. 0. 0. 1.],6.2983455293594135,-1.3717455499587787,"(21, 2)",304805.6578063965,304771.5876652654,-143505497173.459,1538717.948717948,4.926599979400635,-1.3717455499587787,143520454119.40063,16806507.224058494,18345225.172776442,16501735.636393229,143520758925.05844,15261751.599434095,0.18497760634528132,1770934491.2959852,1770934491.2959852
5.361552487941337,30,2,143515924223.72043,11707724.250964547,12012404.74647125,143516228941.47144,13551122.695189198,10731769.443054236,-85.88310241699219,-85.9113998413086,-5.252600193023682,4.787899971008301,[0. 0. 0.],[0. 0. 0. 1.],5.370857095168491,0.14904274995480016,"(30, 2)",304718.3462219238,304680.05058092996,-143505497172.1131,1538717.948717948,5.519899845123291,0.14904274995480016,143515924223.56732,12012404.65995593,13551122.608673878,11707724.609375,143516228941.91354,10731769.800430689,0.19526560086618133,1770934491.3585489,1770934491.3585489
5.571426979120002,31,2,143041277540.89316,6218374.985111046,6591475.2592917625,143041650680.54208,8130193.2080097115,6668381.905265326,-92.62310028076172,-92.70359802246094,-6.451200008392334,5.921299934387207,[0. 0. 0.],[0. 0. 0. 1.],5.909298044654857,-0.3315979065628163,"(31, 2)",373139.60147094727,373100.16338641755,-143034982298.5498,1538717.948717949,5.577700138092041,-0.3315979065628163,143041277540.87503,6591475.172776442,8130193.121494391,6218375.0093900245,143041650680.4765,6668381.9267077325,0.18429056074702876,1770934491.4203522,1770934491.4203522
8.422829658413294,20,3,141683111507.30154,52259922.493114166,52564784.5669425,141683416425.64053,54103502.51566044,59978733.6245546,-100.40460205078124,-97.5239028930664,-0.6331999897956848,0.1740999966859817,[0. 0. 0.],[0. 0. 0. 1.],8.333480663273496,0.08571928026898412,"(20, 3)",304918.32244873047,304862.0761969164,-141623437691.99182,1538717.9487179443,8.41919994354248,0.08571928026898412,141683111507.2212,52564784.46764824,54103502.41636618,52259922.39145132,141683416425.54364,59978733.551807895,0.188557297279217,1770934491.4731636,1770934491.4731636
